1,2,4,2,5,2,7,2,3,20,24,23,11,22,19,3,17,14,13,8,3,18,3,21,3,18,16,9,15,9,8,3,20,24,23,11,25
1,2,7,2,4,2,5,2,8,13,14,17,3,20,24,20,3,20,24,23,11,22,11,25,11,23,24,20,3,21,3,18,16,9,15
1,2,7,2,5,2,4,2,8,13,14,17,3,20,24,23,11,22,19,3,21,3,18,16,18,3,20,24,23,11,25,11,22,19,3,8,9,15
1,2,7,2,5,2,4,2,8,13,14,17,3,20,24,23,11,25,11,23,24,20,3,21,3,18,16,9,15,9,8,3,20,24,23,11,22
1,2,7,2,5,2,4,2,8,3,17,3,18,16,18,3,21,3,20,24,23,11,22,11,25,11,23,24,20,3,8,13,14,13,8,9,15
1,2,4,2,5,2,7,2,8,13,8,3,20,24,23,11,22,11,25,11,23,24,20,3,21,3,18,16,18,3,17
1,2,7,2,5,2,4,2,3,20,24,23,11,22,19,3,17,3,18,16,18,3,21,3,17,14,13,8,9,15,9,8,3,20,24,23,11,25
1,2,4,2,5,2,7,2,3,20,24,23,11,22,19,3,17,3,18,16,18,3,21,3,17,14,13,8,9,15,9,8,3,20,24,23,11,25
1,2,7,2,5,2,4,2,8,3,20,24,20,3,17,3,18,16,18,3,21,3,18,16,9,15,9,8,13,14,17,3,20,24,23,11,22,11,25
1,2,7,2,5,2,3,20,24,23,11,22,19,3,17,3,18,3,21,3,18,16,18,3,17,14,13,8,2,4,2,9,15,9,8,3,20,24,23,11,25
1,2,7,2,4,2,5,2,8,13,14,17,3,20,24,23,11,22,11,25,11,23,24,20,3,21,3,18,16,9,15
1,2,7,2,5,2,4,2,8,13,14,17,3,20,24,23,11,25,11,23,24,20,3,21,3,18,16,18,3,20,24,23,11,22,19,3,8,9,15
1,2,7,2,5,2,4,2,8,13,14,17,3,20,24,23,11,22,11,25,11,23,24,20,3,21,3,18,16,9,15
1,2,7,2,5,2,4,2,8,13,14,17,3,20,24,23,11,25,11,23,24,20,3,21,3,18,16,9,15,9,8,3,20,24,23,11,22
1,2,4,2,7,2,3,8,13,14,17,3,18,16,18,3,21,3,20,24,23,11,22,11,25,11,22,19,3,2,5,2,9,15
1,2,7,2,5,2,4,2,8,13,8,3,17,14,17,3,21,3,18,16,9,15,9,8,3,20,24,23,11,22,11,25
1,2,5,2,7,2,4,2,8,13,14,17,3,20,24,23,11,22,11,25,11,23,24,20,3,21,3,17,14,13,8,9,15,9,8,3,8,9,16,18
1,2,7,2,5,2,4,2,8,13,14,17,3,20,24,23,11,22,11,25,11,23,24,20,3,21,3,18,16,9,15
1,2,7,2,5,2,4,2,8,13,14,17,3,18,16,18,3,21,3,20,24,23,11,22,11,25,11,22,19,3,8,9,15
1,2,4,2,5,2,8,13,14,17,3,20,24,23,11,22,11,25,11,23,24,20,3,21,3,18,16,18,3,2,7,2,9,15
